,over,ball,batting_team,bowling_team,venue,inning,match_type,total_runs,is_wicket,runs,wickets,winner
173235,12,3,9,2,1,1,3,0,0,106,4,2
173236,12,4,9,2,1,1,3,0,0,106,4,2
173237,12,5,9,2,1,1,3,0,0,106,4,2
173238,12,6,9,2,1,1,3,0,1,106,5,2
173239,13,1,9,2,1,1,3,1,0,107,5,2
173240,13,2,9,2,1,1,3,0,0,107,5,2
173241,13,3,9,2,1,1,3,1,0,108,5,2
173242,13,4,9,2,1,1,3,0,0,108,5,2
173243,13,5,9,2,1,1,3,2,0,110,5,2
173244,13,6,9,2,1,1,3,1,0,111,5,2
173245,14,1,9,2,1,1,3,1,0,112,5,2
173246,14,2,9,2,1,1,3,4,0,116,5,2
173247,14,3,9,2,1,1,3,0,0,116,5,2
173248,14,4,9,2,1,1,3,1,0,117,5,2
173249,14,5,9,2,1,1,3,0,0,117,5,2
173250,14,6,9,2,1,1,3,1,0,118,5,2
173251,15,1,9,2,1,1,3,4,0,122,5,2
173252,15,2,9,2,1,1,3,1,0,123,5,2
173253,15,3,9,2,1,1,3,1,0,124,5,2
173254,15,4,9,2,1,1,3,1,0,125,5,2
173255,15,5,9,2,1,1,3,1,0,126,5,2
173256,15,6,9,2,1,1,3,1,0,127,5,2
173257,16,1,9,2,1,1,3,1,0,128,5,2
173258,16,2,9,2,1,1,3,1,0,129,5,2
173259,16,3,9,2,1,1,3,0,1,129,6,2
173260,16,4,9,2,1,1,3,0,0,129,6,2
173261,16,5,9,2,1,1,3,4,0,133,6,2
173262,16,6,9,2,1,1,3,1,0,134,6,2
173263,17,1,9,2,1,1,3,0,0,134,6,2
173264,17,2,9,2,1,1,3,1,0,135,6,2
173265,17,3,9,2,1,1,3,1,0,136,6,2
173266,17,4,9,2,1,1,3,1,0,137,6,2
173267,17,5,9,2,1,1,3,4,0,141,6,2
173268,17,6,9,2,1,1,3,0,0,141,6,2
173269,18,1,9,2,1,1,3,0,0,141,6,2
173270,18,2,9,2,1,1,3,1,0,142,6,2
173271,18,3,9,2,1,1,3,1,0,143,6,2
173272,18,4,9,2,1,1,3,4,0,147,6,2
173273,18,5,9,2,1,1,3,1,0,148,6,2
173274,18,6,9,2,1,1,3,1,0,149,6,2
173275,18,7,9,2,1,1,3,1,0,150,6,2
173276,18,8,9,2,1,1,3,1,0,151,6,2
173277,19,1,9,2,1,1,3,0,1,151,7,2
173278,19,2,9,2,1,1,3,1,0,152,7,2
173279,19,3,9,2,1,1,3,2,0,154,7,2
173280,19,4,9,2,1,1,3,2,0,156,7,2
173281,19,5,9,2,1,1,3,1,0,157,7,2
173282,19,6,9,2,1,1,3,6,0,163,7,2
173283,0,1,2,9,1,2,3,0,0,0,0,2
173284,0,2,2,9,1,2,3,0,0,0,0,2
173285,0,3,2,9,1,2,3,0,0,0,0,2
173286,0,4,2,9,1,2,3,1,0,1,0,2
173287,0,5,2,9,1,2,3,0,0,1,0,2
173288,0,6,2,9,1,2,3,0,0,1,0,2
173289,1,1,2,9,1,2,3,0,0,1,0,2
173290,1,2,2,9,1,2,3,4,0,5,0,2
173291,1,3,2,9,1,2,3,1,0,6,0,2
173292,1,4,2,9,1,2,3,0,0,6,0,2
173293,1,5,2,9,1,2,3,4,0,10,0,2
173294,1,6,2,9,1,2,3,2,0,12,0,2
173295,2,1,2,9,1,2,3,6,0,18,0,2
173296,2,2,2,9,1,2,3,0,0,18,0,2
173297,2,3,2,9,1,2,3,0,0,18,0,2
173298,2,4,2,9,1,2,3,1,0,19,0,2
173299,2,5,2,9,1,2,3,4,0,23,0,2
173300,2,6,2,9,1,2,3,1,0,24,0,2
173301,3,1,2,9,1,2,3,0,1,24,1,2
173302,3,2,2,9,1,2,3,4,0,28,1,2
173303,3,3,2,9,1,2,3,4,0,32,1,2
173304,3,4,2,9,1,2,3,1,0,33,1,2
173305,3,5,2,9,1,2,3,1,0,34,1,2
173306,3,6,2,9,1,2,3,1,0,35,1,2
173307,4,1,2,9,1,2,3,6,0,41,1,2
173308,4,2,2,9,1,2,3,1,0,42,1,2
173309,4,3,2,9,1,2,3,4,0,46,1,2
173310,4,4,2,9,1,2,3,1,0,47,1,2
173311,4,5,2,9,1,2,3,1,0,48,1,2
173312,4,6,2,9,1,2,3,4,0,52,1,2
173313,5,1,2,9,1,2,3,4,0,56,1,2
173314,5,2,2,9,1,2,3,1,0,57,1,2
173315,5,3,2,9,1,2,3,2,0,59,1,2
173316,5,4,2,9,1,2,3,0,0,59,1,2
173317,5,5,2,9,1,2,3,1,0,60,1,2
173318,5,6,2,9,1,2,3,0,0,60,1,2
173319,6,1,2,9,1,2,3,1,0,61,1,2
173320,6,2,2,9,1,2,3,1,0,62,1,2
173321,6,3,2,9,1,2,3,2,0,64,1,2
173322,6,4,2,9,1,2,3,1,0,65,1,2
173323,6,5,2,9,1,2,3,1,0,66,1,2
173324,6,6,2,9,1,2,3,1,0,67,1,2
173325,7,1,2,9,1,2,3,0,0,67,1,2
173326,7,2,2,9,1,2,3,1,0,68,1,2
173327,7,3,2,9,1,2,3,1,0,69,1,2
173328,7,4,2,9,1,2,3,1,0,70,1,2
173329,7,5,2,9,1,2,3,0,0,70,1,2
173330,7,6,2,9,1,2,3,1,0,71,1,2
173331,7,7,2,9,1,2,3,1,0,72,1,2
173332,8,1,2,9,1,2,3,0,0,72,1,2
173333,8,2,2,9,1,2,3,1,0,73,1,2
173334,8,3,2,9,1,2,3,1,0,74,1,2
173335,8,4,2,9,1,2,3,4,0,78,1,2
173336,8,5,2,9,1,2,3,0,0,78,1,2
173337,8,6,2,9,1,2,3,1,0,79,1,2
173338,8,7,2,9,1,2,3,1,0,80,1,2
173339,9,1,2,9,1,2,3,0,0,80,1,2
173340,9,2,2,9,1,2,3,2,0,82,1,2
173341,9,3,2,9,1,2,3,1,0,83,1,2
173342,9,4,2,9,1,2,3,4,0,87,1,2
173343,9,5,2,9,1,2,3,1,0,88,1,2
173344,9,6,2,9,1,2,3,0,0,88,1,2
173345,9,7,2,9,1,2,3,2,0,90,1,2
173346,9,8,2,9,1,2,3,0,0,90,1,2
173347,10,1,2,9,1,2,3,0,0,90,1,2
173348,10,2,2,9,1,2,3,1,0,91,1,2
173349,10,3,2,9,1,2,3,0,0,91,1,2
173350,10,4,2,9,1,2,3,1,0,92,1,2
173351,10,5,2,9,1,2,3,2,0,94,1,2
173352,10,6,2,9,1,2,3,1,0,95,1,2
173353,10,7,2,9,1,2,3,0,0,95,1,2
173354,11,1,2,9,1,2,3,1,0,96,1,2
173355,11,2,2,9,1,2,3,1,0,97,1,2
173356,11,3,2,9,1,2,3,1,0,98,1,2
173357,11,4,2,9,1,2,3,1,0,99,1,2
173358,11,5,2,9,1,2,3,1,0,100,1,2
173359,11,6,2,9,1,2,3,1,0,101,1,2
173360,12,1,2,9,1,2,3,6,0,107,1,2
173361,12,2,2,9,1,2,3,0,0,107,1,2
173362,12,3,2,9,1,2,3,1,0,108,1,2
173363,12,4,2,9,1,2,3,1,0,109,1,2
173364,12,5,2,9,1,2,3,1,0,110,1,2
173365,12,6,2,9,1,2,3,1,0,111,1,2
173366,12,7,2,9,1,2,3,0,0,111,1,2
173367,13,1,2,9,1,2,3,1,0,112,1,2
173368,13,2,2,9,1,2,3,4,0,116,1,2
173369,13,3,2,9,1,2,3,0,1,116,2,2
173370,13,4,2,9,1,2,3,1,0,117,2,2
173371,13,5,2,9,1,2,3,0,0,117,2,2
173372,13,6,2,9,1,2,3,1,0,118,2,2
173373,14,1,2,9,1,2,3,1,0,119,2,2
173374,14,2,2,9,1,2,3,0,0,119,2,2
173375,14,3,2,9,1,2,3,0,0,119,2,2
173376,14,4,2,9,1,2,3,4,0,123,2,2
173377,14,5,2,9,1,2,3,1,0,124,2,2
173378,14,6,2,9,1,2,3,0,0,124,2,2
173379,14,7,2,9,1,2,3,4,0,128,2,2
173380,15,1,2,9,1,2,3,0,1,128,3,2
173381,15,2,2,9,1,2,3,1,0,129,3,2
173382,15,3,2,9,1,2,3,1,0,130,3,2
173383,15,4,2,9,1,2,3,0,0,130,3,2
173384,15,5,2,9,1,2,3,1,0,131,3,2
173385,15,6,2,9,1,2,3,1,0,132,3,2
173386,15,7,2,9,1,2,3,4,0,136,3,2
173387,16,1,2,9,1,2,3,1,0,137,3,2
173388,16,2,2,9,1,2,3,1,0,138,3,2
173389,16,3,2,9,1,2,3,0,0,138,3,2
173390,16,4,2,9,1,2,3,1,0,139,3,2
173391,16,5,2,9,1,2,3,1,0,140,3,2
173392,16,6,2,9,1,2,3,1,0,141,3,2
173393,17,1,2,9,1,2,3,0,0,141,3,2
173394,17,2,2,9,1,2,3,1,0,142,3,2
173395,17,3,2,9,1,2,3,4,0,146,3,2
173396,17,4,2,9,1,2,3,0,0,146,3,2
173397,17,5,2,9,1,2,3,4,0,150,3,2
173398,17,6,2,9,1,2,3,4,0,154,3,2
173399,18,1,2,9,1,2,3,0,0,154,3,2
173400,18,2,2,9,1,2,3,1,0,155,3,2
173401,18,3,2,9,1,2,3,0,1,155,4,2
173402,18,4,2,9,1,2,3,1,1,156,5,2
173403,18,5,2,9,1,2,3,1,0,157,5,2
173404,18,6,2,9,1,2,3,1,0,158,5,2
173405,19,1,2,9,1,2,3,1,0,159,5,2
173406,19,2,2,9,1,2,3,1,0,160,5,2
173407,19,3,2,9,1,2,3,2,0,162,5,2
173408,19,4,2,9,1,2,3,4,0,166,5,2
173409,0,1,5,12,29,1,3,1,0,1,0,12
173410,0,2,5,12,29,1,3,0,0,1,0,12
173411,0,3,5,12,29,1,3,0,0,1,0,12
173412,0,4,5,12,29,1,3,4,0,5,0,12
173413,0,5,5,12,29,1,3,1,0,6,0,12
173414,0,6,5,12,29,1,3,0,0,6,0,12
173415,0,7,5,12,29,1,3,4,0,10,0,12
173416,1,1,5,12,29,1,3,4,0,14,0,12
173417,1,2,5,12,29,1,3,1,0,15,0,12
173418,1,3,5,12,29,1,3,6,0,21,0,12
173419,1,4,5,12,29,1,3,1,0,22,0,12
173420,1,5,5,12,29,1,3,0,0,22,0,12
173421,1,6,5,12,29,1,3,6,0,28,0,12
173422,2,1,5,12,29,1,3,6,0,34,0,12
173423,2,2,5,12,29,1,3,4,0,38,0,12
173424,2,3,5,12,29,1,3,4,0,42,0,12
173425,2,4,5,12,29,1,3,0,1,42,1,12
173426,2,5,5,12,29,1,3,1,0,43,1,12
173427,2,6,5,12,29,1,3,1,0,44,1,12
173428,3,1,5,12,29,1,3,1,0,45,1,12
173429,3,2,5,12,29,1,3,1,0,46,1,12
173430,3,3,5,12,29,1,3,1,0,47,1,12
173431,3,4,5,12,29,1,3,1,0,48,1,12
173432,3,5,5,12,29,1,3,0,0,48,1,12
173433,3,6,5,12,29,1,3,1,0,49,1,12
173434,4,1,5,12,29,1,3,1,0,50,1,12
173435,4,2,5,12,29,1,3,0,1,50,2,12
173436,4,3,5,12,29,1,3,1,0,51,2,12
173437,4,4,5,12,29,1,3,1,0,52,2,12
173438,4,5,5,12,29,1,3,0,0,52,2,12
173439,4,6,5,12,29,1,3,1,0,53,2,12
173440,5,1,5,12,29,1,3,0,0,53,2,12
173441,5,2,5,12,29,1,3,1,0,54,2,12
173442,5,3,5,12,29,1,3,1,0,55,2,12
173443,5,4,5,12,29,1,3,4,0,59,2,12
173444,5,5,5,12,29,1,3,0,0,59,2,12
173445,5,6,5,12,29,1,3,2,0,61,2,12
173446,6,1,5,12,29,1,3,0,0,61,2,12
173447,6,2,5,12,29,1,3,0,0,61,2,12
173448,6,3,5,12,29,1,3,1,0,62,2,12
173449,6,4,5,12,29,1,3,1,0,63,2,12
173450,6,5,5,12,29,1,3,1,0,64,2,12
173451,6,6,5,12,29,1,3,1,0,65,2,12
173452,7,1,5,12,29,1,3,0,1,65,3,12
173453,7,2,5,12,29,1,3,1,0,66,3,12
173454,7,3,5,12,29,1,3,0,0,66,3,12
173455,7,4,5,12,29,1,3,1,0,67,3,12
173456,7,5,5,12,29,1,3,4,0,71,3,12
173457,7,6,5,12,29,1,3,0,0,71,3,12
173458,8,1,5,12,29,1,3,1,0,72,3,12
173459,8,2,5,12,29,1,3,1,1,73,4,12
173460,8,3,5,12,29,1,3,0,0,73,4,12
173461,8,4,5,12,29,1,3,1,0,74,4,12
173462,8,5,5,12,29,1,3,0,0,74,4,12
173463,8,6,5,12,29,1,3,1,0,75,4,12
173464,9,1,5,12,29,1,3,0,0,75,4,12
173465,9,2,5,12,29,1,3,2,0,77,4,12
173466,9,3,5,12,29,1,3,1,0,78,4,12
173467,9,4,5,12,29,1,3,1,0,79,4,12
173468,9,5,5,12,29,1,3,1,0,80,4,12
173469,9,6,5,12,29,1,3,0,0,80,4,12
173470,10,1,5,12,29,1,3,0,0,80,4,12
173471,10,2,5,12,29,1,3,1,0,81,4,12
173472,10,3,5,12,29,1,3,1,0,82,4,12
173473,10,4,5,12,29,1,3,1,0,83,4,12
173474,10,5,5,12,29,1,3,1,0,84,4,12
173475,10,6,5,12,29,1,3,1,0,85,4,12
173476,11,1,5,12,29,1,3,2,0,87,4,12
173477,11,2,5,12,29,1,3,4,0,91,4,12
173478,11,3,5,12,29,1,3,1,0,92,4,12
173479,11,4,5,12,29,1,3,0,0,92,4,12
173480,11,5,5,12,29,1,3,6,0,98,4,12
173481,11,6,5,12,29,1,3,1,0,99,4,12
173482,12,1,5,12,29,1,3,0,0,99,4,12
173483,12,2,5,12,29,1,3,0,0,99,4,12
173484,12,3,5,12,29,1,3,0,0,99,4,12
173485,12,4,5,12,29,1,3,1,0,100,4,12
173486,12,5,5,12,29,1,3,1,0,101,4,12
173487,12,6,5,12,29,1,3,2,0,103,4,12
173488,13,1,5,12,29,1,3,1,0,104,4,12
173489,13,2,5,12,29,1,3,1,0,105,4,12
173490,13,3,5,12,29,1,3,1,0,106,4,12
173491,13,4,5,12,29,1,3,1,0,107,4,12
173492,13,5,5,12,29,1,3,1,0,108,4,12
173493,13,6,5,12,29,1,3,0,0,108,4,12
173494,13,7,5,12,29,1,3,1,0,109,4,12
173495,13,8,5,12,29,1,3,0,0,109,4,12
173496,14,1,5,12,29,1,3,4,0,113,4,12
173497,14,2,5,12,29,1,3,0,0,113,4,12
173498,14,3,5,12,29,1,3,0,0,113,4,12
173499,14,4,5,12,29,1,3,1,0,114,4,12
173500,14,5,5,12,29,1,3,1,0,115,4,12
173501,14,6,5,12,29,1,3,1,0,116,4,12
173502,15,1,5,12,29,1,3,2,0,118,4,12
173503,15,2,5,12,29,1,3,6,0,124,4,12
173504,15,3,5,12,29,1,3,0,1,124,5,12
173505,15,4,5,12,29,1,3,0,0,124,5,12
173506,15,5,5,12,29,1,3,1,0,125,5,12
173507,15,6,5,12,29,1,3,1,0,126,5,12
173508,16,1,5,12,29,1,3,1,0,127,5,12
173509,16,2,5,12,29,1,3,1,0,128,5,12
173510,16,3,5,12,29,1,3,1,0,129,5,12
173511,16,4,5,12,29,1,3,0,0,129,5,12
173512,16,5,5,12,29,1,3,4,0,133,5,12
173513,16,6,5,12,29,1,3,0,0,133,5,12
173514,16,7,5,12,29,1,3,0,1,133,6,12
173515,17,1,5,12,29,1,3,1,0,134,6,12
173516,17,2,5,12,29,1,3,0,0,134,6,12
173517,17,3,5,12,29,1,3,0,0,134,6,12
173518,17,4,5,12,29,1,3,0,0,134,6,12
173519,17,5,5,12,29,1,3,0,0,134,6,12
173520,17,6,5,12,29,1,3,0,0,134,6,12
173521,18,1,5,12,29,1,3,0,0,134,6,12
173522,18,2,5,12,29,1,3,6,0,140,6,12
173523,18,3,5,12,29,1,3,0,0,140,6,12
173524,18,4,5,12,29,1,3,6,0,146,6,12
173525,18,5,5,12,29,1,3,0,1,146,7,12
173526,18,6,5,12,29,1,3,0,0,146,7,12
173527,19,1,5,12,29,1,3,4,0,150,7,12
173528,19,2,5,12,29,1,3,0,0,150,7,12
173529,19,3,5,12,29,1,3,0,1,150,8,12
173530,19,4,5,12,29,1,3,2,0,152,8,12
173531,19,5,5,12,29,1,3,6,0,158,8,12
173532,19,6,5,12,29,1,3,1,0,159,8,12
173533,0,1,12,5,29,2,3,1,0,1,0,12
173534,0,2,12,5,29,2,3,1,0,2,0,12
173535,0,3,12,5,29,2,3,0,0,2,0,12
173536,0,4,12,5,29,2,3,1,0,3,0,12
173537,0,5,12,5,29,2,3,2,0,5,0,12
173538,0,6,12,5,29,2,3,0,0,5,0,12
173539,0,7,12,5,29,2,3,1,0,6,0,12
173540,1,1,12,5,29,2,3,0,0,6,0,12
173541,1,2,12,5,29,2,3,6,0,12,0,12
173542,1,3,12,5,29,2,3,1,0,13,0,12
173543,1,4,12,5,29,2,3,0,0,13,0,12
173544,1,5,12,5,29,2,3,4,0,17,0,12
173545,1,6,12,5,29,2,3,1,0,18,0,12
173546,1,7,12,5,29,2,3,4,0,22,0,12
173547,2,1,12,5,29,2,3,4,0,26,0,12
173548,2,2,12,5,29,2,3,1,0,27,0,12
173549,2,3,12,5,29,2,3,1,0,28,0,12
173550,2,4,12,5,29,2,3,1,0,29,0,12
173551,2,5,12,5,29,2,3,1,0,30,0,12
173552,2,6,12,5,29,2,3,2,0,32,0,12
173553,3,1,12,5,29,2,3,0,0,32,0,12
173554,3,2,12,5,29,2,3,0,0,32,0,12
173555,3,3,12,5,29,2,3,4,0,36,0,12
173556,3,4,12,5,29,2,3,0,0,36,0,12
173557,3,5,12,5,29,2,3,6,0,42,0,12
173558,3,6,12,5,29,2,3,1,0,43,0,12
173559,4,1,12,5,29,2,3,1,0,44,0,12
173560,4,2,12,5,29,2,3,0,0,44,0,12
173561,4,3,12,5,29,2,3,6,0,50,0,12
173562,4,4,12,5,29,2,3,0,0,50,0,12
173563,4,5,12,5,29,2,3,1,0,51,0,12
173564,4,6,12,5,29,2,3,1,0,52,0,12
173565,5,1,12,5,29,2,3,1,0,53,0,12
173566,5,2,12,5,29,2,3,1,0,54,0,12
173567,5,3,12,5,29,2,3,2,0,56,0,12
173568,5,4,12,5,29,2,3,6,0,62,0,12
173569,5,5,12,5,29,2,3,4,0,66,0,12
173570,5,6,12,5,29,2,3,6,0,72,0,12
173571,5,7,12,5,29,2,3,0,0,72,0,12
173572,6,1,12,5,29,2,3,1,0,73,0,12
173573,6,2,12,5,29,2,3,1,0,74,0,12
173574,6,3,12,5,29,2,3,4,0,78,0,12
173575,6,4,12,5,29,2,3,0,0,78,0,12
173576,6,5,12,5,29,2,3,1,0,79,0,12
173577,6,6,12,5,29,2,3,1,0,80,0,12
173578,7,1,12,5,29,2,3,1,0,81,0,12
173579,7,2,12,5,29,2,3,1,0,82,0,12
173580,7,3,12,5,29,2,3,1,0,83,0,12
173581,7,4,12,5,29,2,3,0,0,83,0,12
173582,7,5,12,5,29,2,3,4,0,87,0,12
173583,7,6,12,5,29,2,3,1,0,88,0,12
173584,8,1,12,5,29,2,3,6,0,94,0,12
173585,8,2,12,5,29,2,3,4,0,98,0,12
173586,8,3,12,5,29,2,3,1,0,99,0,12
173587,8,4,12,5,29,2,3,1,0,100,0,12
173588,8,5,12,5,29,2,3,1,0,101,0,12
173589,8,6,12,5,29,2,3,1,0,102,0,12
173590,9,1,12,5,29,2,3,2,0,104,0,12
173591,9,2,12,5,29,2,3,1,0,105,0,12
173592,9,3,12,5,29,2,3,1,0,106,0,12
173593,9,4,12,5,29,2,3,1,0,107,0,12
173594,9,5,12,5,29,2,3,0,0,107,0,12
173595,9,6,12,5,29,2,3,2,0,109,0,12
173596,10,1,12,5,29,2,3,1,0,110,0,12
173597,10,2,12,5,29,2,3,1,0,111,0,12
173598,10,3,12,5,29,2,3,1,0,112,0,12
173599,10,4,12,5,29,2,3,0,0,112,0,12
173600,10,5,12,5,29,2,3,1,0,113,0,12
173601,10,6,12,5,29,2,3,1,0,114,0,12
173602,11,1,12,5,29,2,3,1,0,115,0,12
173603,11,2,12,5,29,2,3,1,0,116,0,12
173604,11,3,12,5,29,2,3,1,0,117,0,12
173605,11,4,12,5,29,2,3,3,0,120,0,12
173606,11,5,12,5,29,2,3,4,0,124,0,12
173607,11,6,12,5,29,2,3,6,0,130,0,12
173608,12,1,12,5,29,2,3,1,0,131,0,12
173609,12,2,12,5,29,2,3,0,1,131,1,12
173610,12,3,12,5,29,2,3,0,0,131,1,12
173611,12,4,12,5,29,2,3,2,0,133,1,12
173612,12,5,12,5,29,2,3,1,0,134,1,12
173613,12,6,12,5,29,2,3,3,0,137,1,12
173614,12,7,12,5,29,2,3,1,0,138,1,12
173615,13,1,12,5,29,2,3,1,0,139,1,12
173616,13,2,12,5,29,2,3,0,0,139,1,12
173617,13,3,12,5,29,2,3,0,0,139,1,12
173618,13,4,12,5,29,2,3,1,0,140,1,12
173619,13,5,12,5,29,2,3,1,0,141,1,12
173620,13,6,12,5,29,2,3,1,0,142,1,12
173621,14,1,12,5,29,2,3,0,0,142,1,12
173622,14,2,12,5,29,2,3,1,0,143,1,12
173623,14,3,12,5,29,2,3,2,0,145,1,12
173624,14,4,12,5,29,2,3,4,0,149,1,12
173625,14,5,12,5,29,2,3,6,0,155,1,12
173626,14,6,12,5,29,2,3,6,0,161,1,12
173627,0,1,11,1,18,1,3,0,0,0,0,11
173628,0,2,11,1,18,1,3,0,0,0,0,11
173629,0,3,11,1,18,1,3,0,0,0,0,11
173630,0,4,11,1,18,1,3,1,0,1,0,11
173631,0,5,11,1,18,1,3,0,0,1,0,11
173632,0,6,11,1,18,1,3,4,0,5,0,11
173633,1,1,11,1,18,1,3,0,0,5,0,11
173634,1,2,11,1,18,1,3,1,0,6,0,11
173635,1,3,11,1,18,1,3,0,0,6,0,11
173636,1,4,11,1,18,1,3,0,0,6,0,11
173637,1,5,11,1,18,1,3,1,0,7,0,11
173638,1,6,11,1,18,1,3,0,0,7,0,11
173639,2,1,11,1,18,1,3,0,0,7,0,11
173640,2,2,11,1,18,1,3,4,0,11,0,11
173641,2,3,11,1,18,1,3,0,1,11,1,11
173642,2,4,11,1,18,1,3,0,0,11,1,11
173643,2,5,11,1,18,1,3,0,0,11,1,11
173644,2,6,11,1,18,1,3,0,0,11,1,11
173645,3,1,11,1,18,1,3,1,0,12,1,11
173646,3,2,11,1,18,1,3,0,0,12,1,11
173647,3,3,11,1,18,1,3,4,0,16,1,11
173648,3,4,11,1,18,1,3,2,0,18,1,11
173649,3,5,11,1,18,1,3,1,0,19,1,11
173650,3,6,11,1,18,1,3,6,0,25,1,11
173651,4,1,11,1,18,1,3,0,0,25,1,11
173652,4,2,11,1,18,1,3,0,0,25,1,11
173653,4,3,11,1,18,1,3,0,0,25,1,11
173654,4,4,11,1,18,1,3,6,0,31,1,11
173655,4,5,11,1,18,1,3,0,0,31,1,11
173656,4,6,11,1,18,1,3,1,0,32,1,11
173657,4,7,11,1,18,1,3,1,0,33,1,11
173658,5,1,11,1,18,1,3,0,0,33,1,11
173659,5,2,11,1,18,1,3,1,0,34,1,11
173660,5,3,11,1,18,1,3,6,0,40,1,11
173661,5,4,11,1,18,1,3,1,0,41,1,11
173662,5,5,11,1,18,1,3,4,0,45,1,11
173663,5,6,11,1,18,1,3,4,0,49,1,11
173664,6,1,11,1,18,1,3,0,0,49,1,11
173665,6,2,11,1,18,1,3,6,0,55,1,11
173666,6,3,11,1,18,1,3,1,0,56,1,11
173667,6,4,11,1,18,1,3,2,0,58,1,11
173668,6,5,11,1,18,1,3,0,1,58,2,11
173669,6,6,11,1,18,1,3,0,0,58,2,11
173670,7,1,11,1,18,1,3,1,0,59,2,11
173671,7,2,11,1,18,1,3,1,0,60,2,11
173672,7,3,11,1,18,1,3,1,0,61,2,11
173673,7,4,11,1,18,1,3,1,0,62,2,11
173674,7,5,11,1,18,1,3,4,0,66,2,11
173675,7,6,11,1,18,1,3,1,0,67,2,11
173676,8,1,11,1,18,1,3,1,0,68,2,11
173677,8,2,11,1,18,1,3,0,0,68,2,11
173678,8,3,11,1,18,1,3,0,0,68,2,11
173679,8,4,11,1,18,1,3,1,0,69,2,11
173680,8,5,11,1,18,1,3,0,0,69,2,11
173681,8,6,11,1,18,1,3,1,0,70,2,11
173682,9,1,11,1,18,1,3,1,0,71,2,11
173683,9,2,11,1,18,1,3,1,0,72,2,11
173684,9,3,11,1,18,1,3,0,0,72,2,11
173685,9,4,11,1,18,1,3,1,0,73,2,11
173686,9,5,11,1,18,1,3,1,0,74,2,11
173687,9,6,11,1,18,1,3,0,0,74,2,11
173688,10,1,11,1,18,1,3,1,0,75,2,11
173689,10,2,11,1,18,1,3,2,0,77,2,11
173690,10,3,11,1,18,1,3,6,0,83,2,11
173691,10,4,11,1,18,1,3,1,0,84,2,11
173692,10,5,11,1,18,1,3,1,0,85,2,11
173693,10,6,11,1,18,1,3,1,0,86,2,11
173694,11,1,11,1,18,1,3,1,0,87,2,11
173695,11,2,11,1,18,1,3,0,0,87,2,11
173696,11,3,11,1,18,1,3,6,0,93,2,11
173697,11,4,11,1,18,1,3,1,0,94,2,11
173698,11,5,11,1,18,1,3,0,0,94,2,11
173699,11,6,11,1,18,1,3,1,0,95,2,11
173700,12,1,11,1,18,1,3,1,0,96,2,11
173701,12,2,11,1,18,1,3,2,0,98,2,11
173702,12,3,11,1,18,1,3,1,0,99,2,11
173703,12,4,11,1,18,1,3,0,1,99,3,11
173704,12,5,11,1,18,1,3,1,0,100,3,11
173705,12,6,11,1,18,1,3,0,0,100,3,11
173706,13,1,11,1,18,1,3,1,0,101,3,11
173707,13,2,11,1,18,1,3,0,0,101,3,11
173708,13,3,11,1,18,1,3,0,0,101,3,11
173709,13,4,11,1,18,1,3,2,0,103,3,11
173710,13,5,11,1,18,1,3,1,0,104,3,11
173711,13,6,11,1,18,1,3,4,0,108,3,11
173712,14,1,11,1,18,1,3,0,0,108,3,11
173713,14,2,11,1,18,1,3,1,0,109,3,11
173714,14,3,11,1,18,1,3,1,0,110,3,11
173715,14,4,11,1,18,1,3,1,0,111,3,11
173716,14,5,11,1,18,1,3,1,0,112,3,11
173717,14,6,11,1,18,1,3,6,0,118,3,11
173718,15,1,11,1,18,1,3,1,0,119,3,11
173719,15,2,11,1,18,1,3,1,0,120,3,11
173720,15,3,11,1,18,1,3,4,0,124,3,11
173721,15,4,11,1,18,1,3,0,1,124,4,11
173722,15,5,11,1,18,1,3,0,0,124,4,11
173723,15,6,11,1,18,1,3,0,0,124,4,11
173724,16,1,11,1,18,1,3,2,0,126,4,11
173725,16,2,11,1,18,1,3,0,0,126,4,11
173726,16,3,11,1,18,1,3,0,1,126,5,11
173727,16,4,11,1,18,1,3,4,0,130,5,11
173728,16,5,11,1,18,1,3,1,0,131,5,11
173729,16,6,11,1,18,1,3,1,0,132,5,11
173730,17,1,11,1,18,1,3,1,0,133,5,11
173731,17,2,11,1,18,1,3,4,0,137,5,11
173732,17,3,11,1,18,1,3,1,0,138,5,11
173733,17,4,11,1,18,1,3,0,0,138,5,11
173734,17,5,11,1,18,1,3,1,0,139,5,11
173735,17,6,11,1,18,1,3,1,0,140,5,11
173736,17,7,11,1,18,1,3,1,0,141,5,11
173737,18,1,11,1,18,1,3,0,0,141,5,11
173738,18,2,11,1,18,1,3,2,0,143,5,11
173739,18,3,11,1,18,1,3,4,0,147,5,11
173740,18,4,11,1,18,1,3,1,0,148,5,11
173741,18,5,11,1,18,1,3,2,0,150,5,11
173742,18,6,11,1,18,1,3,0,1,150,6,11
173743,19,1,11,1,18,1,3,2,0,152,6,11
173744,19,2,11,1,18,1,3,4,0,156,6,11
173745,19,3,11,1,18,1,3,0,0,156,6,11
173746,19,4,11,1,18,1,3,4,0,160,6,11
173747,19,5,11,1,18,1,3,0,1,160,7,11
173748,19,6,11,1,18,1,3,1,0,161,7,11
173749,0,1,1,11,18,2,3,1,0,1,0,11
173750,0,2,1,11,18,2,3,0,0,1,0,11
